Combo/MI name	Type	NID
	nhpid_ingredient	31820
	nhpid_ingredient	31821
	nhpid_ingredient	31822
	nhpid_ingredient	31823
	nhpid_ingredient	31824
	nhpid_ingredient	31825
	nhpid_ingredient	31826
	nhpid_ingredient	31827
	nhpid_ingredient	31828
	nhpid_ingredient	31829
	nhpid_ingredient	31830
	nhpid_ingredient	31831
	nhpid_ingredient	31832
	nhpid_ingredient	31833
	nhpid_ingredient	31834
	nhpid_ingredient	31835
	nhpid_ingredient	31836
	nhpid_ingredient	31837
	nhpid_ingredient	31838
	nhpid_ingredient	31839
	nhpid_ingredient	31840
	nhpid_ingredient	31841
	nhpid_ingredient	31842
	nhpid_ingredient	31843
	nhpid_ingredient	31844
	nhpid_ingredient	31845
	nhpid_ingredient	31846
	nhpid_ingredient	31847
	nhpid_ingredient	31848
	nhpid_ingredient	31849
	nhpid_ingredient	31850
	nhpid_ingredient	31851
	nhpid_ingredient	31852
	nhpid_ingredient	31853
	nhpid_ingredient	31854
	nhpid_ingredient	31855
	nhpid_ingredient	31856
	nhpid_ingredient	31857
	nhpid_ingredient	31858
	nhpid_ingredient	31859
	nhpid_ingredient	31860
	nhpid_ingredient	31861
	nhpid_ingredient	31862
	nhpid_ingredient	31863
	nhpid_ingredient	31864
	nhpid_ingredient	31865
	nhpid_ingredient	31866
	nhpid_ingredient	31867
	nhpid_ingredient	31868
	nhpid_ingredient	31869
	nhpid_ingredient	31870
	nhpid_ingredient	31871
	nhpid_ingredient	31872
	nhpid_ingredient	31873
	nhpid_ingredient	31874
	nhpid_ingredient	31875
	nhpid_ingredient	31876
	nhpid_ingredient	31877
	nhpid_ingredient	31878
	nhpid_ingredient	31879
	nhpid_ingredient	31880
	nhpid_ingredient	31881
	nhpid_ingredient	31882
	nhpid_ingredient	31883
	nhpid_ingredient	31884
	nhpid_ingredient	31885
	nhpid_ingredient	31886
	nhpid_ingredient	31887
	nhpid_ingredient	31888
	nhpid_ingredient	31889
	nhpid_ingredient	31890
	nhpid_ingredient	31891
	nhpid_ingredient	31892
	nhpid_ingredient	31893
	nhpid_ingredient	31894
	nhpid_ingredient	31895
	nhpid_ingredient	31896
	nhpid_ingredient	31897
	nhpid_ingredient	31898
	nhpid_ingredient	31899
	nhpid_ingredient	31900
	nhpid_ingredient	31901
	nhpid_ingredient	31902
	nhpid_ingredient	31903
	nhpid_ingredient	31904
	nhpid_ingredient	31905
	nhpid_ingredient	31906
	nhpid_ingredient	31907
	nhpid_ingredient	31908
	nhpid_ingredient	31909
	nhpid_ingredient	31910
	nhpid_ingredient	31911
	nhpid_ingredient	31912
	nhpid_ingredient	31913
	nhpid_ingredient	31914
	nhpid_ingredient	31915
	nhpid_ingredient	31916
	nhpid_ingredient	31917
	nhpid_ingredient	31918
	nhpid_ingredient	31919
	nhpid_ingredient	31920
	nhpid_ingredient	31921
	nhpid_ingredient	31922
	nhpid_ingredient	31923
	nhpid_ingredient	31924
	nhpid_ingredient	31925
	nhpid_ingredient	31926
	nhpid_ingredient	31927
	nhpid_ingredient	31928
	nhpid_ingredient	31929
	nhpid_ingredient	31930
	nhpid_ingredient	31931
	nhpid_ingredient	31932
	nhpid_ingredient	31933
	nhpid_ingredient	31934
	nhpid_ingredient	31935
	nhpid_ingredient	31936
	nhpid_ingredient	31937
	nhpid_ingredient	31938
	nhpid_ingredient	31939
	nhpid_ingredient	31940
	nhpid_ingredient	31941
	nhpid_ingredient	31942
	nhpid_ingredient	31943
	nhpid_ingredient	31944
	nhpid_ingredient	31945
	nhpid_ingredient	31946
	nhpid_ingredient	31947
	nhpid_ingredient	31948
	nhpid_ingredient	31949
	nhpid_ingredient	31950
	nhpid_ingredient	31951
	nhpid_ingredient	31952
	nhpid_ingredient	31953
	nhpid_ingredient	31954
	nhpid_ingredient	31955
	nhpid_ingredient	31956
	nhpid_ingredient	31957
	nhpid_ingredient	31958
	nhpid_ingredient	31959
	nhpid_ingredient	31960
	nhpid_ingredient	31961
	nhpid_ingredient	31962
	nhpid_ingredient	31963
	nhpid_ingredient	31964
	nhpid_ingredient	31965
	nhpid_ingredient	31966
	nhpid_ingredient	31967
	nhpid_ingredient	31968
	nhpid_ingredient	31969
	nhpid_ingredient	31970
	nhpid_ingredient	31971
	nhpid_ingredient	31972
	nhpid_ingredient	31973
	nhpid_ingredient	31974
	nhpid_ingredient	31975
	nhpid_ingredient	31976
	nhpid_ingredient	31977
	nhpid_ingredient	31978
	nhpid_ingredient	31979
	nhpid_ingredient	31980
	nhpid_ingredient	31981
	nhpid_ingredient	31982
	nhpid_ingredient	31983
	nhpid_ingredient	31984
	nhpid_ingredient	31985
	nhpid_ingredient	31986
	nhpid_ingredient	31987
	nhpid_ingredient	31988
	nhpid_ingredient	31989
	nhpid_ingredient	31990
	nhpid_ingredient	31991
	nhpid_ingredient	31992
	nhpid_ingredient	31993
	nhpid_ingredient	31994
	nhpid_ingredient	31995
	nhpid_ingredient	31996
	nhpid_ingredient	31997
	nhpid_ingredient	31998
	nhpid_ingredient	31999
	nhpid_ingredient	32000
	nhpid_ingredient	32001
	nhpid_ingredient	32002
	nhpid_ingredient	32003
	nhpid_ingredient	32004
	nhpid_ingredient	32005
	nhpid_ingredient	32006
	nhpid_ingredient	32007
	nhpid_ingredient	32008
	nhpid_ingredient	32009
	nhpid_ingredient	32010
	nhpid_ingredient	32011
	nhpid_ingredient	32012
	nhpid_ingredient	32013
	nhpid_ingredient	32014
	nhpid_ingredient	32015
	nhpid_ingredient	32016
	nhpid_ingredient	32017
	nhpid_ingredient	32018
	nhpid_ingredient	32019
	nhpid_ingredient	32020
	nhpid_ingredient	32021
	nhpid_ingredient	32022
	nhpid_ingredient	32023
	nhpid_ingredient	32024
	nhpid_ingredient	32025
	nhpid_ingredient	32026
	nhpid_ingredient	32027
	nhpid_ingredient	32028
	nhpid_ingredient	32029
	nhpid_ingredient	32030
	nhpid_ingredient	32031
	nhpid_ingredient	32032
	nhpid_ingredient	32033
	nhpid_ingredient	32034
	nhpid_ingredient	32035
	nhpid_ingredient	32036
	nhpid_ingredient	32037
	nhpid_ingredient	32038
	nhpid_ingredient	32039
	nhpid_ingredient	32040
	nhpid_ingredient	32041
	nhpid_ingredient	32042
	nhpid_ingredient	32043
	nhpid_ingredient	32044
	nhpid_ingredient	32045
	nhpid_ingredient	32046
	nhpid_ingredient	32047
	nhpid_ingredient	32048
	nhpid_ingredient	32049
	nhpid_ingredient	32050
	nhpid_ingredient	32051
	nhpid_ingredient	32052
	nhpid_ingredient	32053
	nhpid_ingredient	32054
	nhpid_ingredient	32055
	nhpid_ingredient	32056
	nhpid_ingredient	32057
	nhpid_ingredient	32058
	nhpid_ingredient	32059
	nhpid_ingredient	32060
	nhpid_ingredient	32061
	nhpid_ingredient	32062
	nhpid_ingredient	32063
	nhpid_ingredient	32064
	nhpid_ingredient	32065
	nhpid_ingredient	32066
	nhpid_ingredient	32067
	nhpid_ingredient	32068
	nhpid_ingredient	32069
	nhpid_ingredient	32070
	nhpid_ingredient	32071
	nhpid_ingredient	32072
	nhpid_ingredient	32073
	nhpid_ingredient	32074
	nhpid_ingredient	32075
	nhpid_ingredient	32076
	nhpid_ingredient	32077
	nhpid_ingredient	32078
	nhpid_ingredient	32079
	nhpid_ingredient	32080
	nhpid_ingredient	32081
	nhpid_ingredient	32082
	nhpid_ingredient	32083
	nhpid_ingredient	32084
	nhpid_ingredient	32085
	nhpid_ingredient	32086
	nhpid_ingredient	32087
	nhpid_ingredient	32088
	nhpid_ingredient	32089
	nhpid_ingredient	32090
	nhpid_ingredient	32091
	nhpid_ingredient	32092
	nhpid_ingredient	32093
	nhpid_ingredient	32094
	nhpid_ingredient	32095
	nhpid_ingredient	32096
	nhpid_ingredient	32097
	nhpid_ingredient	32098
	nhpid_ingredient	32099
	nhpid_ingredient	32100
	nhpid_ingredient	32101
	nhpid_ingredient	32102
	nhpid_ingredient	32103
	nhpid_ingredient	32104
	nhpid_ingredient	32105
	nhpid_ingredient	32106
	nhpid_ingredient	32107
	nhpid_ingredient	32108
	nhpid_ingredient	32109
	nhpid_ingredient	32110
	nhpid_ingredient	32111
	nhpid_ingredient	32112
	nhpid_ingredient	32113
	nhpid_ingredient	32114
	nhpid_ingredient	32115
	nhpid_ingredient	32116
	nhpid_ingredient	32117
	nhpid_ingredient	32118
	nhpid_ingredient	32119
	nhpid_ingredient	32120
	nhpid_ingredient	32121
	nhpid_ingredient	32122
	nhpid_ingredient	32123
	nhpid_ingredient	32124
	nhpid_ingredient	32125
	nhpid_ingredient	32126
	nhpid_ingredient	32127
	nhpid_ingredient	32128
	nhpid_ingredient	32129
	nhpid_ingredient	32130
	nhpid_ingredient	32131
	nhpid_ingredient	32132
	nhpid_ingredient	32133
	nhpid_ingredient	32134
	nhpid_ingredient	32135
	nhpid_ingredient	32136
	nhpid_ingredient	32137
	nhpid_ingredient	32138
	nhpid_ingredient	32139
	nhpid_ingredient	32140
	nhpid_ingredient	32141
	nhpid_ingredient	32142
	nhpid_ingredient	32143
	nhpid_ingredient	32144
	nhpid_ingredient	32145
	nhpid_ingredient	32146
	nhpid_ingredient	32147
	nhpid_ingredient	32148
	nhpid_ingredient	32149
	nhpid_ingredient	32150
	nhpid_ingredient	32151
	nhpid_ingredient	32152
	nhpid_ingredient	32153
	nhpid_ingredient	32154
	nhpid_ingredient	32155
	nhpid_ingredient	32156
	nhpid_ingredient	32157
	nhpid_ingredient	32158
	nhpid_ingredient	32159
	nhpid_ingredient	32160
	nhpid_ingredient	32161
	nhpid_ingredient	32162
	nhpid_ingredient	32163
	nhpid_ingredient	32164
	nhpid_ingredient	32165
	nhpid_ingredient	32166
	nhpid_ingredient	32167
	nhpid_ingredient	32168
	nhpid_ingredient	32169
	nhpid_ingredient	32170
	nhpid_ingredient	32171
	nhpid_ingredient	32172
	nhpid_ingredient	32173
	nhpid_ingredient	32174
	nhpid_ingredient	32175
	nhpid_ingredient	32176
	nhpid_ingredient	32177
	nhpid_ingredient	32178
	nhpid_ingredient	32179
	nhpid_ingredient	32180
	nhpid_ingredient	32181
	nhpid_ingredient	32182
	nhpid_ingredient	32183
	nhpid_ingredient	32184
	nhpid_ingredient	32185
	nhpid_ingredient	32186
	nhpid_ingredient	32187
	nhpid_ingredient	32188
	nhpid_ingredient	32189
	nhpid_ingredient	32190
	nhpid_ingredient	32191
	nhpid_ingredient	32192
	nhpid_ingredient	32193
	nhpid_ingredient	32194
	nhpid_ingredient	32195
	nhpid_ingredient	32196
	nhpid_ingredient	32197
	nhpid_ingredient	32198
	nhpid_ingredient	32199
	nhpid_ingredient	32200
	nhpid_ingredient	32201
	nhpid_ingredient	32202
	nhpid_ingredient	32203
	nhpid_ingredient	32204
	nhpid_ingredient	32205
	nhpid_ingredient	32206
	nhpid_ingredient	32207
	nhpid_ingredient	32208
	nhpid_ingredient	32209
	nhpid_ingredient	32210
	nhpid_ingredient	32211
	nhpid_ingredient	32212
	nhpid_ingredient	32213
	nhpid_ingredient	32214
	nhpid_ingredient	32215
	nhpid_ingredient	32216
	nhpid_ingredient	32217
	nhpid_ingredient	32218
	nhpid_ingredient	32219
	nhpid_ingredient	32220
	nhpid_ingredient	32221
	nhpid_ingredient	32222
	nhpid_ingredient	32223
	nhpid_ingredient	32224
	nhpid_ingredient	32225
	nhpid_ingredient	32226
	nhpid_ingredient	32227
	nhpid_ingredient	32228
	nhpid_ingredient	32229
	nhpid_ingredient	32230
	nhpid_ingredient	32231
	nhpid_ingredient	32232
	nhpid_ingredient	32233
	nhpid_ingredient	32234
	nhpid_ingredient	32235
	nhpid_ingredient	32236
	nhpid_ingredient	32237
	nhpid_ingredient	32238
	nhpid_ingredient	32239
	nhpid_ingredient	32240
	nhpid_ingredient	32241
	nhpid_ingredient	32242
	nhpid_ingredient	32243
	nhpid_ingredient	32244
	nhpid_ingredient	32245
	nhpid_ingredient	32246
	nhpid_ingredient	32247
	nhpid_ingredient	32248
	nhpid_ingredient	32249
	nhpid_ingredient	32250
	nhpid_ingredient	32251
	nhpid_ingredient	32252
	nhpid_ingredient	32253
	nhpid_ingredient	32254
	nhpid_ingredient	32255
	nhpid_ingredient	32256
	nhpid_ingredient	32257
	nhpid_ingredient	32258
	nhpid_ingredient	32259
	nhpid_ingredient	32260
	nhpid_ingredient	32261
	nhpid_ingredient	32262
	nhpid_ingredient	32263
	nhpid_ingredient	32264
	nhpid_ingredient	32265
	nhpid_ingredient	32266
	nhpid_ingredient	32267
	nhpid_ingredient	32268
	nhpid_ingredient	32269
	nhpid_ingredient	32270
	nhpid_ingredient	32271
	nhpid_ingredient	32272
	nhpid_ingredient	32273
	nhpid_ingredient	32274
	nhpid_ingredient	32275
	nhpid_ingredient	32276
	nhpid_ingredient	32277
	nhpid_ingredient	32278
	nhpid_ingredient	32279
	nhpid_ingredient	32280
	nhpid_ingredient	32281
	nhpid_ingredient	32282
	nhpid_ingredient	32283
	nhpid_ingredient	32284
	nhpid_ingredient	32285
	nhpid_ingredient	32286
	nhpid_ingredient	32287
	nhpid_ingredient	32288
	nhpid_ingredient	32289
	nhpid_ingredient	32290
	nhpid_ingredient	32291
	nhpid_ingredient	32292
	nhpid_ingredient	32293
	nhpid_ingredient	32294
	nhpid_ingredient	32295
	nhpid_ingredient	32296
	nhpid_ingredient	32297
	nhpid_ingredient	32298
	nhpid_ingredient	32299
	nhpid_ingredient	32300
	nhpid_ingredient	32301
	nhpid_ingredient	32302
	nhpid_ingredient	32303
	nhpid_ingredient	32304
	nhpid_ingredient	32305
	nhpid_ingredient	32306
	nhpid_ingredient	32307
	nhpid_ingredient	32308
	nhpid_ingredient	32309
	nhpid_ingredient	32310
	nhpid_ingredient	32311
	nhpid_ingredient	32312
	nhpid_ingredient	32313
	nhpid_ingredient	32314
	nhpid_ingredient	32315
	nhpid_ingredient	32316
	nhpid_ingredient	32317
	nhpid_ingredient	32318
	nhpid_ingredient	32319
	nhpid_ingredient	32320
	nhpid_ingredient	32321
	nhpid_ingredient	32322
	nhpid_ingredient	32323
	nhpid_ingredient	32324
	nhpid_ingredient	32325
	nhpid_ingredient	32326
	nhpid_ingredient	32327
	nhpid_ingredient	32328
	nhpid_ingredient	32329
	nhpid_ingredient	32330
	nhpid_ingredient	32331
	nhpid_ingredient	32332
	nhpid_ingredient	32333
	nhpid_ingredient	32334
	nhpid_ingredient	32335
	nhpid_ingredient	32336
	nhpid_ingredient	32337
	nhpid_ingredient	32338
	nhpid_ingredient	32339
	nhpid_ingredient	32340
	nhpid_ingredient	32341
	nhpid_ingredient	32342
	nhpid_ingredient	32343
	nhpid_ingredient	32344
	nhpid_ingredient	32345
	nhpid_ingredient	32346
	nhpid_ingredient	32347
	nhpid_ingredient	32348
	nhpid_ingredient	32349
	nhpid_ingredient	32350
	nhpid_ingredient	32351
	nhpid_ingredient	32352
	nhpid_ingredient	32353
	nhpid_ingredient	32354
	nhpid_ingredient	32355
	nhpid_ingredient	32356
	nhpid_ingredient	32357
	nhpid_ingredient	32358
	nhpid_ingredient	32359
	nhpid_ingredient	32360
	nhpid_ingredient	32361
	nhpid_ingredient	32362
	nhpid_ingredient	32363
	nhpid_ingredient	32364
	nhpid_ingredient	32365
	nhpid_ingredient	32366
	nhpid_ingredient	32367
	nhpid_ingredient	32368
	nhpid_ingredient	32369
	nhpid_ingredient	32370
	nhpid_ingredient	32371
	nhpid_ingredient	32372
	nhpid_ingredient	32373
	nhpid_ingredient	32374
	nhpid_ingredient	32375
	nhpid_ingredient	32376
	nhpid_ingredient	32377
	nhpid_ingredient	32378
	nhpid_ingredient	32379
	nhpid_ingredient	32380
	nhpid_ingredient	32381
	nhpid_ingredient	32382
	nhpid_ingredient	32383
	nhpid_ingredient	32384
	nhpid_ingredient	32385
	nhpid_ingredient	32386
	nhpid_ingredient	32387
	nhpid_ingredient	32388
	nhpid_ingredient	32389
	nhpid_ingredient	32390
	nhpid_ingredient	32391
	nhpid_ingredient	32392
	nhpid_ingredient	32393
	nhpid_ingredient	32394
	nhpid_ingredient	32395
	nhpid_ingredient	32396
	nhpid_ingredient	32397
	nhpid_ingredient	32398
	nhpid_ingredient	32399
	nhpid_ingredient	32400
	nhpid_ingredient	32401
	nhpid_ingredient	32402
	nhpid_ingredient	32403
	nhpid_ingredient	32404
	nhpid_ingredient	32405
	nhpid_ingredient	32406
	nhpid_ingredient	32407
	nhpid_ingredient	32408
	nhpid_ingredient	32409
	nhpid_ingredient	32410
	nhpid_ingredient	32411
	nhpid_ingredient	32412
	nhpid_ingredient	32413
	nhpid_ingredient	32414
	nhpid_ingredient	32415
	nhpid_ingredient	32416
	nhpid_ingredient	32417
	nhpid_ingredient	32418
	nhpid_ingredient	32419
	nhpid_ingredient	32420
	nhpid_ingredient	32421
	nhpid_ingredient	32422
	nhpid_ingredient	32423
	nhpid_ingredient	32424
	nhpid_ingredient	32425
	nhpid_ingredient	32426
	nhpid_ingredient	32427
	nhpid_ingredient	32428
	nhpid_ingredient	32429
	nhpid_ingredient	32430
	nhpid_ingredient	32431
	nhpid_ingredient	32432
	nhpid_ingredient	32433
	nhpid_ingredient	32434
	nhpid_ingredient	32435
	nhpid_ingredient	32436
	nhpid_ingredient	32437
	nhpid_ingredient	32438
	nhpid_ingredient	32439
	nhpid_ingredient	32440
	nhpid_ingredient	32441
	nhpid_ingredient	32442
	nhpid_ingredient	32443
	nhpid_ingredient	32444
	nhpid_ingredient	32445
	nhpid_ingredient	32446
	nhpid_ingredient	32447
	nhpid_ingredient	32448
	nhpid_ingredient	32449
	nhpid_ingredient	32450
	nhpid_ingredient	32451
	nhpid_ingredient	32452
	nhpid_ingredient	32453
	nhpid_ingredient	32454
	nhpid_ingredient	32455
	nhpid_ingredient	32456
	nhpid_ingredient	32457
	nhpid_ingredient	32458
	nhpid_ingredient	32459
	nhpid_ingredient	32460
	nhpid_ingredient	32461
	nhpid_ingredient	32462
	nhpid_ingredient	32463
	nhpid_ingredient	32464
	nhpid_ingredient	32465
	nhpid_ingredient	32466
	nhpid_ingredient	32467
	nhpid_ingredient	32468
	nhpid_ingredient	32469
	nhpid_ingredient	32470
	nhpid_ingredient	32471
	nhpid_ingredient	32472
	nhpid_ingredient	32473
	nhpid_ingredient	32474
	nhpid_ingredient	32475
	nhpid_ingredient	32476
	nhpid_ingredient	32477
	nhpid_ingredient	32478
	nhpid_ingredient	32479
	nhpid_ingredient	32480
	nhpid_ingredient	32481
	nhpid_ingredient	32482
	nhpid_ingredient	32483
	nhpid_ingredient	32484
	nhpid_ingredient	32485
	nhpid_ingredient	32486
	nhpid_ingredient	32487
	nhpid_ingredient	32488
	nhpid_ingredient	32489
	nhpid_ingredient	32490
	nhpid_ingredient	32491
	nhpid_ingredient	32492
	nhpid_ingredient	32493
	nhpid_ingredient	32494
	nhpid_ingredient	32495
	nhpid_ingredient	32496
	nhpid_ingredient	32497
	nhpid_ingredient	32498
	nhpid_ingredient	32499
	nhpid_ingredient	32500
	nhpid_ingredient	32501
	nhpid_ingredient	32502
	nhpid_ingredient	32503
	nhpid_ingredient	32504
	nhpid_ingredient	32505
	nhpid_ingredient	32506
	nhpid_ingredient	32507
	nhpid_ingredient	32508
	nhpid_ingredient	32509
	nhpid_ingredient	32510
	nhpid_ingredient	32511
	nhpid_ingredient	32512
	nhpid_ingredient	32513
	nhpid_ingredient	32514
	nhpid_ingredient	32515
	nhpid_ingredient	32516
	nhpid_ingredient	32517
	nhpid_ingredient	32518
	nhpid_ingredient	32519
	nhpid_ingredient	32520
	nhpid_ingredient	32521
	nhpid_ingredient	32522
	nhpid_ingredient	32523
	nhpid_ingredient	32524
	nhpid_ingredient	32525
	nhpid_ingredient	32526
	nhpid_ingredient	32527
	nhpid_ingredient	32528
	nhpid_ingredient	32529
	nhpid_ingredient	32530
	nhpid_ingredient	32531
	nhpid_ingredient	32532
	nhpid_ingredient	32533
	nhpid_ingredient	32534
	nhpid_ingredient	32535
	nhpid_ingredient	32536
	nhpid_ingredient	32537
	nhpid_ingredient	32538
	nhpid_ingredient	32539
	nhpid_ingredient	32540
	nhpid_ingredient	32541
	nhpid_ingredient	32542
	nhpid_ingredient	32543
	nhpid_ingredient	32544
	nhpid_ingredient	32545
	nhpid_ingredient	32546
	nhpid_ingredient	32547
	nhpid_ingredient	32548
	nhpid_ingredient	32549
	nhpid_ingredient	32550
	nhpid_ingredient	32551
	nhpid_ingredient	32552
	nhpid_ingredient	32553
	nhpid_ingredient	32554
	nhpid_ingredient	32555
	nhpid_ingredient	32556
	nhpid_ingredient	32557
	nhpid_ingredient	32558
	nhpid_ingredient	32559
	nhpid_ingredient	32560
	nhpid_ingredient	32561
	nhpid_ingredient	32562
	nhpid_ingredient	32563
	nhpid_ingredient	32564
	nhpid_ingredient	32565
	nhpid_ingredient	32566
	nhpid_ingredient	32567
	nhpid_ingredient	32568
	nhpid_ingredient	32569
	nhpid_ingredient	32570
	nhpid_ingredient	32571
	nhpid_ingredient	32572
	nhpid_ingredient	32573
	nhpid_ingredient	32574
	nhpid_ingredient	32575
	nhpid_ingredient	32576
	nhpid_ingredient	32577
	nhpid_ingredient	32578
	nhpid_ingredient	32579
	nhpid_ingredient	32580
	nhpid_ingredient	32581
	nhpid_ingredient	32582
	nhpid_ingredient	32583
	nhpid_ingredient	32584
	nhpid_ingredient	32585
	nhpid_ingredient	32586
	nhpid_ingredient	32587
	nhpid_ingredient	32588
	nhpid_ingredient	32589
	nhpid_ingredient	32590
	nhpid_ingredient	32591
	nhpid_ingredient	32592
	nhpid_ingredient	32593
	nhpid_ingredient	32594
	nhpid_ingredient	32595
	nhpid_ingredient	32596
	nhpid_ingredient	32597
	nhpid_ingredient	32598
	nhpid_ingredient	32599
	nhpid_ingredient	32600
	nhpid_ingredient	32601
	nhpid_ingredient	32602
	nhpid_ingredient	32603
	nhpid_ingredient	32604
	nhpid_ingredient	32605
	nhpid_ingredient	32606
	nhpid_ingredient	32607
	nhpid_ingredient	32608
	nhpid_ingredient	32609
	nhpid_ingredient	32610
	nhpid_ingredient	32611
	nhpid_ingredient	32612
	nhpid_ingredient	32613
	nhpid_ingredient	32614
	nhpid_ingredient	32615
	nhpid_ingredient	32616
	nhpid_ingredient	32617
	nhpid_ingredient	32618
	nhpid_ingredient	32619
	nhpid_ingredient	32620
	nhpid_ingredient	32621
	nhpid_ingredient	32622
	nhpid_ingredient	32623
	nhpid_ingredient	32624
	nhpid_ingredient	32625
	nhpid_ingredient	32626
	nhpid_ingredient	32627
	nhpid_ingredient	32628
	nhpid_ingredient	32629
	nhpid_ingredient	32630
	nhpid_ingredient	32631
	nhpid_ingredient	32632
	nhpid_ingredient	32633
	nhpid_ingredient	32634
	nhpid_ingredient	32635
	nhpid_ingredient	32636
	nhpid_ingredient	32637
	nhpid_ingredient	32638
	nhpid_ingredient	32639
	nhpid_ingredient	32640
	nhpid_ingredient	32641
	nhpid_ingredient	32642
	nhpid_ingredient	32643
	nhpid_ingredient	32644
	nhpid_ingredient	32645
	nhpid_ingredient	32646
	nhpid_ingredient	32647
	nhpid_ingredient	32648
	nhpid_ingredient	32649
	nhpid_ingredient	32650
	nhpid_ingredient	32651
	nhpid_ingredient	32652
	nhpid_ingredient	32653
	nhpid_ingredient	32654
	nhpid_ingredient	32655
	nhpid_ingredient	32656
	nhpid_ingredient	32657
	nhpid_ingredient	32658
	nhpid_ingredient	32659
	nhpid_ingredient	32660
	nhpid_ingredient	32661
	nhpid_ingredient	32662
	nhpid_ingredient	32663
	nhpid_ingredient	32664
	nhpid_ingredient	32665
	nhpid_ingredient	32666
	nhpid_ingredient	32667
	nhpid_ingredient	32668
	nhpid_ingredient	32669
	nhpid_ingredient	32670
	nhpid_ingredient	32671
	nhpid_ingredient	32672
	nhpid_ingredient	32673
	nhpid_ingredient	32674
	nhpid_ingredient	32675
	nhpid_ingredient	32676
	nhpid_ingredient	32677
	nhpid_ingredient	32678
	nhpid_ingredient	32679
	nhpid_ingredient	32680
	nhpid_ingredient	32681
	nhpid_ingredient	32682
	nhpid_ingredient	32683
	nhpid_ingredient	32684
	nhpid_ingredient	32685
	nhpid_ingredient	32686
	nhpid_ingredient	32687
	nhpid_ingredient	32688
	nhpid_ingredient	32689
	nhpid_ingredient	32690
	nhpid_ingredient	32691
	nhpid_ingredient	32692
	nhpid_ingredient	32693
	nhpid_ingredient	32694
	nhpid_ingredient	32695
	nhpid_ingredient	32696
	nhpid_ingredient	32697
	nhpid_ingredient	32698
	nhpid_ingredient	32699
	nhpid_ingredient	32700
	nhpid_ingredient	32701
	nhpid_ingredient	32702
	nhpid_ingredient	32703
	nhpid_ingredient	32704
	nhpid_ingredient	32705
	nhpid_ingredient	32706
	nhpid_ingredient	32707
	nhpid_ingredient	32708
	nhpid_ingredient	32709
	nhpid_ingredient	32710
	nhpid_ingredient	32711
	nhpid_ingredient	32712
	nhpid_ingredient	32713
	nhpid_ingredient	32714
	nhpid_ingredient	32715
	nhpid_ingredient	32716
	nhpid_ingredient	32717
	nhpid_ingredient	32718
	nhpid_ingredient	32719
	nhpid_ingredient	32720
	nhpid_ingredient	32721
	nhpid_ingredient	32722
	nhpid_ingredient	32723
	nhpid_ingredient	32724
	nhpid_ingredient	32725
	nhpid_ingredient	32726
	nhpid_ingredient	32727
	nhpid_ingredient	32728
	nhpid_ingredient	32729
	nhpid_ingredient	32730
	nhpid_ingredient	32731
	nhpid_ingredient	32732
	nhpid_ingredient	32733
	nhpid_ingredient	32734
	nhpid_ingredient	32735
	nhpid_ingredient	32736
	nhpid_ingredient	32737
	nhpid_ingredient	32738
	nhpid_ingredient	32739
	nhpid_ingredient	32740
	nhpid_ingredient	32741
	nhpid_ingredient	32742
	nhpid_ingredient	32743
	nhpid_ingredient	32744
	nhpid_ingredient	32745
	nhpid_ingredient	32746
	nhpid_ingredient	32747
	nhpid_ingredient	32748
	nhpid_ingredient	32749
	nhpid_ingredient	32750
	nhpid_ingredient	32751
	nhpid_ingredient	32752
	nhpid_ingredient	32753
	nhpid_ingredient	32754
	nhpid_ingredient	32755
	nhpid_ingredient	32756
	nhpid_ingredient	32757
	nhpid_ingredient	32758
	nhpid_ingredient	32759
	nhpid_ingredient	32760
	nhpid_ingredient	32761
	nhpid_ingredient	32762
	nhpid_ingredient	32763
	nhpid_ingredient	32764
	nhpid_ingredient	32765
	nhpid_ingredient	32766
	nhpid_ingredient	32767
	nhpid_ingredient	32768
	nhpid_ingredient	32769
	nhpid_ingredient	32770
	nhpid_ingredient	32771
	nhpid_ingredient	32772
	nhpid_ingredient	32773
	nhpid_ingredient	32774
	nhpid_ingredient	32775
	nhpid_ingredient	32776
	nhpid_ingredient	32777
	nhpid_ingredient	32778
	nhpid_ingredient	32779
	nhpid_ingredient	32780
	nhpid_ingredient	32781
	nhpid_ingredient	32782
	nhpid_ingredient	32783
	nhpid_ingredient	32784
	nhpid_ingredient	32785
	nhpid_ingredient	32786
	nhpid_ingredient	32787
	nhpid_ingredient	32788
	nhpid_ingredient	32789
	nhpid_ingredient	32790
	nhpid_ingredient	32791
	nhpid_ingredient	32792
	nhpid_ingredient	32793
	nhpid_ingredient	32794
	nhpid_ingredient	32795
	nhpid_ingredient	32796
	nhpid_ingredient	32797
	nhpid_ingredient	32798
	nhpid_ingredient	32799
	nhpid_ingredient	32800
	nhpid_ingredient	32801
	nhpid_ingredient	32802
	nhpid_ingredient	32803
	nhpid_ingredient	32804
	nhpid_ingredient	32805
	nhpid_ingredient	32806
	nhpid_ingredient	32807
	nhpid_ingredient	32808
	nhpid_ingredient	32809
	nhpid_ingredient	32810
	nhpid_ingredient	32811
	nhpid_ingredient	32812
	nhpid_ingredient	32813
	nhpid_ingredient	32814
	nhpid_ingredient	32815
	nhpid_ingredient	32816
	nhpid_ingredient	32817
	nhpid_ingredient	32818
